228,57576568201392
109,13445718388971
94,35311173291048
188,52328641103014
373,59418265496197
114,22089593315579
99,50216269819624
102,45072222394558
94,51743240818907
317,1455968225302
100,72591142594631
146,16992949358595
933,1436169189936
103,40779900312799
318,26727342072945
92,99485848633424
114,12493772390815
152,56491569521893
311,7995642156292
200,74219597041022
89,6364457059594
170,6088438549448
661,3366114998005
96,18743473255738
94,6144477963852
90,04461309570237
108,72731144378388
253,12739638697735
127,1306559173808
208,2462240711779
94,71865327431831
179,59209536125792
93,55329905236937
105,41952253291021
109,30634435850939
91,76757180995911
111,84492264072996
856,2873741051397
99,64852246938905
146,5450308665963
