5
0
3
10
5
9
5
8
10
31
8
3
4
8
7
10
12
9
2
11
5
5
10
5
10
8
4
14
11
13
28
5
9
4
10
1
7
10
15
5
3
7
5
7
3
8
7
13
4
10
8
6
5
8
11
10
7
13
17
4
7
2
1
2
5
14
28
7
10
5
11
18
11
7
9
9
9
9
8
9
1
5
24
0
4
10
2
6
5
3
10
16
9
4
12
5
1
4
7
12
9
10
11
9
3
6
15
22
3
13
0
10
2
14
3
11
4
6
8
6
11
23
3
8
5
3
3
3
12
3
6
4
12
11
11
5
12
7
5
5
6
2
6
6
12
12
12
3
28
17
3
1
6
9
5
0
5
0
11
1
16
5
3
13
12
8
13
11
11
10
7
6
4
27
7
7
8
9
3
20
1
10
12
9
7
8
14
6
4
8
5
6
5
12
8
4
18
5
4
7
4
9
5
11
25
2
9
10
3
11
14
8
11
7
15
8
10
10
10
35
7
21
13
12
14
9
6
8
11
17
22
7
10
18
4
5
4
5
2
6
8
10
13
3
10
4
10
29
16
8
31
5
35
7
5
12
7
10
21
12
12
7
17
8
11
6
5
5
8
7
6
2
35
8
2
14
8
7
4
18
29
16
31
7
20
32
8
2
11
5
9
4
7
11
1
10
9
3
2
3
15
4
23
1
5
12
28
9
12
21
14
9
6
8
28
3
8
11
16
10
10
4
31
28
11
6
10
12
33
21
9
6
28
4
3
15
7
13
13
9
4
24
14
14
4
6
10
7
13
8
8
6
8
9
18
12
11
7
30
5
9
4
24
12
17
11
28
13
28
3
6
5
9
6
7
12
30
11
3
4
1
2
31
10
10
12
5
10
19
16
5
5
5
2
5
5
5
3
9
12
5
2
1
13
4
12
13
24
4
13
14
12
5
7
8
11
9
5
14
7
7
9
5
32
1
1
23
3
19
10
12
9
7
16
3
7
13
8
9
16
8
7
2
4
10
10
3
5
29
7
9
3
3
8
1
12
3
5
16
13
13
15
4
5
9
12
5
8
10
8
19
15
15
10
13
8
26
9
5
11
4
6
12
6
10
6
9
8
2
5
14
16
6
20
7
4
19
4
9
18
10
27
21
13
2
3
9
10
24
13
14
6
21
17
11
35
11
1
6
9
6
0
8
8
9
5
3
12
15
2
7
6
8
11
3
13
13
11
23
8
14
11
15
17
5
11
21
24
31
7
14
12
4
13
16
2
2
14
9
10
33
8
32
4
12
8
9
25
7
25
3
4
7
5
6
9
9
7
6
2
7
10
11
5
11
12
11
7
2
13
33
13
7
22
10
2
3
5
32
9
10
5
4
5
2
10
13
7
9
8
6
16
17
35
8
4
16
9
9
2
8
8
7
6
14
17
11
16
14
4
4
4
15
25
6
25
9
6
7
10
19
9
